id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,onload,body,body,94,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,subject,random,1,105,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,order,col,0_1_2_4_3,105,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,order,row,0_1_2_3_4_5,105,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,events,open_close,0_0,105,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,AnnualFee 1,$95 ,118,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,AnnualFee 1,,142,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,1-Apr,13.69%,143,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,1-Apr,,240,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 1,6 months,240,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 1,,374,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iAPR 1,0%,391,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iAPR 1,,541,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iAPR 1,0%,890,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iAPR 1,,1256,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 1,6 months,1257,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 1,,1525,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,1-Apr,13.69%,1540,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,1-Apr,,1925,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,AnnualFee 1,$95 ,1957,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,AnnualFee 1,,5074,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,1-Apr,13.69%,5140,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,1-Apr,,5607,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 1,6 months,6280,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 1,,6990,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iAPR 1,0%,7007,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iAPR 1,,7307,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 1,6 months,7323,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 1,,7490,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,1-Apr,13.69%,7506,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,1-Apr,,7941,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,AnnualFee 1,$95 ,7975,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,AnnualFee 1,,8541,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,1-Apr,13.69%,8557,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,1-Apr,,8609,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,2-Apr,9.99%,8609,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,2-Apr,,8640,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 2,6 months,8640,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 2,,8725,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iAPR 2,5%,8725,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iAPR 2,,9174,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 2,6 months,9174,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 2,,9424,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,2-Apr,9.99%,9457,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,2-Apr,,10757,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,AnnualFee 2,$95 ,10774,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,AnnualFee 2,,10957,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,2-Apr,9.99%,10973,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,2-Apr,,11024,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 2,6 months,11040,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 2,,11074,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iAPR 2,5%,11258,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iAPR 2,,11541,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 2,6 months,11541,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseout,iPeriod 2,,11741,OptionC-Surge
391,ChoiceCC_trial2_o4,29; PHPSESSID=9480100f67dff68183e973a4941e62df,47.42.138.78,-1,OptionC-Surge,9/17/2018 15:08,mouseover,iPeriod 2,6 months,11791,OptionC-Surge
