id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 3,$95 ,27289,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 3,,27562,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 4,$0 ,27686,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 4,,28329,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 3,$95 ,28330,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 3,,28827,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 2,$95 ,28829,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 2,,29297,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 1,$95 ,29414,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 1,,30097,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,1-Apr,13.69%,30099,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,1-Apr,,30359,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 4,0%,43446,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 4,,43797,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iAPR 1,0%,47810,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iAPR 1,,47953,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,iPeriod 1,6 months,47953,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,iPeriod 1,,48142,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,AnnualFee 1,$95 ,48143,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,AnnualFee 1,,48388,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseover,OptionA-Midnight,Midnight,48499,OptionB-Polaris
403,ChoiceCC_trial2,30; PHPSESSID=3fd5ae3dedc6cdf4ee6324d9aea74973,104.131.176.234,-1,OptionB-Polaris,9/17/2018 15:26,mouseout,OptionA-Midnight,Midnight,48610,OptionB-Polaris
