id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,onload,body,body,366,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,subject,random,19,373,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,order,col,0_4_1_3_2,373,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,order,row,0_1_2_3_4_5,373,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,events,open_close,0_0,373,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iPeriod4,2 months,2875,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iPeriod4,,2892,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iAPR 4,0%,2907,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iAPR 4,,2926,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iAPR 1,0%,2927,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iAPR 1,,3191,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iAPR 4,0%,3191,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iAPR 4,,3525,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iPeriod4,2 months,3542,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iPeriod4,,3575,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,4-Apr,14.00%,3575,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,4-Apr,,4542,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,1-Apr,13.69%,4542,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,1-Apr,,5125,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,3-Apr,10.22%,5141,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,3-Apr,,5525,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,2-Apr,9.99%,5542,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,2-Apr,,6392,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iPeriod 2,6 months,6408,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iPeriod 2,,6509,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseover,iAPR 2,5%,6541,OptionC-Sequin
4615,ChoiceCC_trial2_la,6446,71.233.41.37,-1,OptionC-Sequin,5/15/2019 9:35,mouseout,iAPR 2,,7326,OptionC-Sequin
