id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,onload,body,body,263,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,subject,random,10,292,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,order,col,0_2_4_1_3,292,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,order,row,0_1_2_3_4_5,292,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,events,open_close,0_0,292,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseover,iAPR 2,0%,5304,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseout,iAPR 2,,6354,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseover,iAPR 4,N/A (no introductory interest rate),6354,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseout,iAPR 4,,7537,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseover,iAPR 1,5%,7555,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseout,iAPR 1,,8404,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseover,iAPR 3,0%,8420,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseout,iAPR 3,,9153,OptionD-Ascent
4620,ChoiceCC_lb,4616,98.225.68.155,-1,OptionD-Ascent,5/15/2019 9:41,mouseover,iAPR 1,5%,9154,OptionD-Ascent
