id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,onload,body,body,251,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,subject,random,13,260,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,order,col,0_3_1_4_2,260,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,order,row,0_1_2_3_4_5,260,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,events,open_close,0_0,260,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,iAPR 3,0%,991,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,iAPR 3,,1024,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,iPeriod 3,6 months,1024,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,iPeriod 3,,1140,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,iAPR 3,0%,1157,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,iAPR 3,,1224,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,iAPR 3,0%,1324,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,iAPR 3,,1591,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,iPeriod 3,6 months,1607,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,iPeriod 3,,1690,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,3-Apr,20.99%,1707,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,3-Apr,,1991,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseover,3-Apr,20.99%,2041,OptionD-Gloss
4624,ChoiceCC_ld,7586,207.191.102.62,-1,OptionD-Gloss,5/15/2019 9:43,mouseout,3-Apr,,2108,OptionD-Gloss
