id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,onload,body,body,675,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,subject,random,21,686,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,order,col,0_4_2_3_1,686,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,order,row,0_1_2_3_4_5,686,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,events,open_close,0_0,686,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,iAPR 2,0%,1732,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,iAPR 2,,1915,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,iPeriod 2,6 months,1915,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,iPeriod 2,,1932,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,2-Apr,19.79%,1932,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,2-Apr,,2423,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,4-Apr,14.94%,2491,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,4-Apr,,2525,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,AnnualFee 4,$29 ,2525,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,AnnualFee 4,,2622,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseover,OptionD-Journey,Journey,3502,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,onclick,OptionD-Journey,Journey,3746,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,mouseout,OptionD-Journey,Journey,3847,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,submit,submit,submit,5045,OptionD-Journey
4656,ChoiceCC_lc,5395,63.115.156.16,-1,OptionD-Journey,5/15/2019 10:04,submit,submit,succeeded,5046,OptionD-Journey
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,onload,body,body,231,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,subject,random,0,243,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,order,col,0_1_2_3_4,243,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,order,row,0_1_2_3_4_5,243,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,events,open_close,0_0,243,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 1,5%,3651,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 1,,4066,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 1,6 months,4085,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 1,,4533,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,1-Apr,15.24%,4550,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,1-Apr,,5215,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,AnnualFee 1,$39 ,5233,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,AnnualFee 1,,5265,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,AnnualFee 1,$39 ,5499,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,AnnualFee 1,,6264,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,AnnualFee 2,$39 ,6264,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,AnnualFee 2,,6614,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,2-Apr,19.79%,6632,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,2-Apr,,7013,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 2,6 months,7014,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 2,,7431,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,1-Apr,15.24%,7446,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,1-Apr,,7846,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,2-Apr,19.79%,7846,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,2-Apr,,8095,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,3-Apr,20.99%,8113,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,3-Apr,,8429,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,4-Apr,14.94%,8429,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,4-Apr,,9279,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod4,0 months,9280,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod4,,9412,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 4,N/A (no introductory interest rate),9428,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 4,,10261,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 3,0%,10262,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 3,,10343,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 2,0%,10343,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 2,,10710,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 1,5%,10728,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 1,,15788,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 2,0%,15809,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 2,,16105,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 3,0%,16105,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 3,,16504,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 4,N/A (no introductory interest rate),16504,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 4,,16556,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 4,N/A (no introductory interest rate),16854,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 4,,18570,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod4,0 months,18570,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod4,,18904,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 4,N/A (no introductory interest rate),18920,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 4,,18938,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 3,0%,18952,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 3,,19402,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 3,6 months,19402,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 3,,19851,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 2,6 months,20382,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 2,,21051,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 1,6 months,21068,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 1,,21600,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iAPR 1,5%,21632,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iAPR 1,,22366,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,iPeriod 1,6 months,22366,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,iPeriod 1,,22750,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,1-Apr,15.24%,22766,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,1-Apr,,24531,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,2-Apr,19.79%,24547,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,2-Apr,,24812,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseover,3-Apr,20.99%,24812,OptionA-Ascent
4705,ChoiceCC_lc,5698,159.140.252.102,-1,OptionA-Ascent,5/15/2019 10:14,mouseout,3-Apr,,25280,OptionA-Ascent
