id,expname,subject,ip,condnum,choice,submitted,event,name,value,time,mlchoice
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,onload,body,body,432,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,subject,random,9,442,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,order,col,0_2_3_4_1,442,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,order,row,0_1_2_3_4_5,442,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,events,open_close,0_0,442,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseover,iAPR 4,0%,677,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseout,iAPR 4,,1044,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseover,AnnualFee 4,$0 ,1044,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseout,AnnualFee 4,,1211,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseover,AnnualFee 3,$95 ,1227,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseout,AnnualFee 3,,1544,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,mouseover,OptionC-Midnight,Midnight,1944,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,onclick,OptionC-Midnight,Midnight,2136,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,submit,submit,submit,2691,OptionC-Midnight
4619,ChoiceCC_trial2_mc,7149,58.69.179.158,-1,OptionC-Midnight,5/15/2019 9:41,submit,submit,succeeded,2692,OptionC-Midnight
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,onload,body,body,395,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,subject,random,3,409,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,order,col,0_1_3_4_2,409,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,order,row,0_1_2_3_4_5,409,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,events,open_close,0_0,409,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseover,iPeriod 1,6 months,1291,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseout,iPeriod 1,,1846,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseover,AnnualFee 1,$95 ,1846,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseout,AnnualFee 1,,2363,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseover,1-Apr,13.69%,2378,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseout,1-Apr,,2462,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseover,iPeriod 1,6 months,2462,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseout,iPeriod 1,,2628,OptionD-Polaris
4649,ChoiceCC_trial2_mc,9530,71.67.181.126,-1,OptionD-Polaris,5/15/2019 10:00,mouseover,iAPR 1,0%,2662,OptionD-Polaris
